author,video_id,likes,replies
33174,kZhVL-qi678,3,0
43341,RAP6KEN-A-Q,0,0
17679,-PY-eU8Ebxk,0,0
40647,sPHBNuHyYvA,0,0
61529,cOfpGhIo6mo,1,0
47128,nKUMNHW0HOo,0,0
26792,8ZuX-QXaCsE,0,0
39022,vBcrtL_910I,0,0
41032,F88paDnMYtE,0,0
58270,7IPDVWj5evI,0,0
17847,Wa5eDxV9j2M,0,0
7855,HwWbXTt1XMQ,0,0
3432,4AeHEaQmPLg,0,0
5900,X0Xu78w3h5M,8,5
16912,EnKmIue1J30,0,0
51841,d1kw1RmzrPc,3,0
31574,Ur-f9l5-NAk,0,0
16912,vkAR0YSSDIA,0,0
7453,8YJ_JGWv8xo,0,0
12659,xI6TRTBZUMM,0,1
2990,YgfedMFoNgo,192,23
20459,60pEY3kSCDI,0,0
58087,13U-pZbe6_0,2,0
18699,eLb5qsedCDs,1,0
61016,S4GiCywMi38,0,0
52771,-fWFBn0c-S4,0,0
34889,6RLLOEzdxsM,0,0
16141,GxAX_ZsTRss,0,1
21376,2wnP-NrBlY8,1,0
5900,63IxQkJvAZI,1,0
65188,PtBC1uPi1kM,1,0
47616,MjCthvhur4o,0,0
36406,vovtALzpIg4,0,0
51112,GC0Gpf5g4zs,0,0
39765,gl1aHhXnN1k,0,0
18822,hsOCjt75vfA,0,0
61919,hPaA-G5-QX4,0,0
13456,UePbyOrpZpw,3,0
59599,t0y4RKKl8pI,1,0
58087,9PoAhsj4sPI,0,0
3664,d8RJiC55zWo,0,1
49113,61FaOA5WFhk,0,0
54140,wB1lQ9t9Bzk,0,0
4150,9aNax1Rhs-w,2,0
347,G8Dl0u4VVXw,5,0
5432,rcTnbGeyuIk,0,0
45425,yCBmDatQVfE,0,0
26641,q6IS8yT3bDY,1,1
2366,QVWxcmPGobc,0,0
63993,xGd8KIXqPJY,0,1
28277,Xh88Kek1P0g,1,4
41191,ct0t0kTyaro,0,0
45218,KAgrWQXdyKg,0,0
12510,G8OFs_E6Vqs,4,0
65039,j3B0a4ckJOY,1,0
43383,R4xZic37-z4,4,0
54369,L1GCJcm6TsU,0,0
45579,qlN75UjZFH0,0,0
24681,ZjtA8HSgGH4,0,0
30411,xKz-AOjUems,10,2
6666,RSqrz7wdH8s,0,0
9034,NyVPMDcNcXc,0,1
29072,tep7BpKRe5U,0,0
42133,1GtGHiCIgsc,0,1
58087,2l2JWVyfNFM,0,0
27254,08PR8ZV0M4E,0,0
29345,ko0gMXkwDA8,0,0
31920,VO20ZCHxjXE,0,0
59284,1zcVws0aPIc,0,0
58924,I30KakWCNGs,0,0
15805,-xmRjO2G05c,0,0
4150,YUrMdle0L5g,5,0
5834,MdNBmiiwXgE,0,0
7651,7-kHJ0I9VHQ,0,0
9025,epVDg040ZAI,0,0
40375,EP4cyQOQQVM,0,0
19522,ikE-kMirKIM,2,0
40940,_EhCb3O5aq0,1,0
34436,CJNKrkEN6Hw,25,20
29755,mCxeAqfyoPw,3,1
2523,1O4kkaJs4o4,0,0
56387,-HuyP7JyR5A,0,0
27528,PwO4N4fFq84,1,0
58087,g7_h48EKwW4,0,0
19856,eJTrnXxNoXo,0,0
12711,NrFzCkwffmU,0,0
28277,fXaWe1-w91Y,6,1
22451,Ek3aeUhHaFY,4,0
50394,8w8Zyb3c0uk,0,0
1533,yD4PC-48efw,0,0
46130,MeayKIbow34,0,0
18324,1-VW1FxnM8Y,0,0
57517,QnNfWIHXi0c,0,0
13023,OYYlgDlrZUY,0,0
39123,1HZQHcWTlOA,1,0
54691,AXD_MBVihsE,1,0
31989,7sUk6xqmMro,0,0
11832,aI28zzVnynM,0,0
33376,w9-lD8r9Hn8,0,0
18725,DN18r8NUz6M,0,0
44177,3dq1dJA8EnQ,0,0
49357,Jcn2l5j6Kq8,0,0
40374,68PvxSwIL8M,1,0
42242,30rPt802n1k,0,0
22702,hmKaP-vV_YU,0,0
55571,51rfMDoBmSw,3,0
54500,jWnASU4oqHE,3,0
40901,lbrDxuM3TQI,0,0
26884,VWJUI31Yxho,0,0
34718,qI72BcIKiT0,0,0
30312,b1cUPEFsvzg,0,4
51343,wy-nGF5V010,0,0
32477,oR5vqUB5mM4,0,0
2486,XSasMIFrY2E,0,0
45346,PqVBInU0A8s,0,0
4371,LBc8TVNqpHY,0,0
44463,MUp750-M_yo,0,0
8417,ilI4TM-kr8w,0,0
30,ZJDnfZp6BV0,0,0
47966,ZRCdVkj4qzI,0,0
51343,qFmcKbx25Gc,0,0
63621,Mki8C3VMoA4,0,0
63157,Hmnm-FKjTN4,0,0
14365,cSd__07RXWU,0,0
9490,ZNXSp-7TZE0,2,0
58087,zCQ7jSRmYLo,1,0
45429,SdA35VzKFyE,0,0
51315,MlPd6zWjd_0,0,0
38649,tR_6dibpDfo,1,0
47860,LuYpqQqKW7s,0,0
64551,KrVC5dm5fFc,0,0
36119,-oRM1wDCAZ0,1,1
8134,BqnTTsoOASY,3,0
26973,JNCZd89XaEw,239,5
48090,Bg59q4puhmg,0,0
60334,A9-dhpkcF1w,0,0
2559,peLZhbDtpqw,0,0
44250,bSWIwGosrAc,0,0
55555,WdAiDKSva3U,0,0
8484,56kJ99AvfoI,0,0
23178,QGu04m6q6tM,0,0
59313,Iyjlo5MW_eE,0,0
52463,dZolBDi_Nd0,1,0
13351,Dt_3PfmvoBM,0,0
58011,MbqhC1cDCz0,0,0
61682,mivM11UwtQ8,0,1
56573,z8R5oNbNltw,0,0
38272,JQEb9B2hc4k,0,0
19980,jFJHBBbQXnk,0,0
31524,LghHJzhE6y0,0,0
30678,K_AeHbUkmSg,0,0
24500,pFZR0ehpCZw,0,0
35584,tRUoHhgVbBw,10,0
38599,pI8u8tKABJY,0,0
47311,UWb5Qc-fBvk,0,0
21312,y5k5e9RW8Og,0,0
31575,pWAWnHBeZKQ,1,1
9135,O5WmpKcD7vM,0,0
31260,99GoI1xC5UE,0,0
10881,6C1Dg9sp1mc,0,0
59588,LNjiBBCNkk0,2,0
45327,_MD80MRLxF4,1,1
46147,wOW2vnXF34Y,11,2
12201,0Gl2QnHNpkA,0,0
41543,XFZVBO940wQ,0,0
58087,9PoAhsj4sPI,1,0
60334,Z-tVVHjYyvE,140,2
1385,hbgt_xFTf1A,0,0
7148,sDtneGnwK_8,0,0
40901,bdmvlmbJIfY,0,0
25370,HbsUBjEYwp8,18,0
58244,KDF_MJXNoU8,0,0
135,ChGhvMWJV84,0,0
16405,AcCqeslSp5Y,3,0
26,oLp-QwBJy2E,0,0
58087,axtVxCjhKyQ,0,0
62302,ExIp4XiK7vU,0,0
16774,9fNvbeBLwGc,0,0
16,zsmcj27xU00,0,0
62678,ielKnJiHqXk,0,0
50405,UIN_4W4I4jY,0,0
56181,6Ze2XyGVGHM,0,0
33749,4q9tilGRa18,0,0
24055,x2oA0HZS1BI,0,0
22284,P2dacdIQkac,0,0
54776,8rL4jorQlXw,0,0
60505,UFn4A7i2_SY,0,0
32346,VfbUccGt8vA,0,0
34674,dRAWq-JqLY4,0,1
58087,G-HXqIir9aw,1,0
42249,k2idKKz_zTM,0,0
39464,aw1KcuBedHw,0,0
336,ab0hqSwvG18,0,0
46988,Cnp32WuCfUc,2,0
1461,dYRbolUsh64,0,0
18741,k0lqmaKDdzI,0,0
35006,aRptXpUrUzY,0,0
29523,McuZp-fpj4c,0,0
51217,Shd-9p7_DQc,4,0
10150,97H8gWXfuIg,2,0
42849,uIvFSBdSR_o,0,0
38039,m2-UWluAtHw,0,0
37417,VBx6kt0ch4E,0,0
55229,vUKCkveVozY,0,0
29416,6pe-LOou3ZY,0,0
34869,2Qv0pD-Nfag,0,0
28277,bbwRWvZoaXM,2,0
14357,G8Nl_W7MHF0,0,0
32325,KHh9zxxjCik,1,0
58087,r32TdHd_UxY,1,0
14987,-WonbGx5OEg,0,0
16863,CHteYkF9Aa0,2,0
6245,1y7y_I3F_aQ,0,0
1334,Aw916mtqBxQ,2,1
28277,y3AEb8t0lAc,4,1
62678,yRA0KMCEP2o,0,1
15844,jyxi0rfEDnE,0,0
3128,Slpl86gVxBc,1,0
9464,po7KD_hUFFM,0,0
26586,cCGJGmcENuc,0,0
22311,Yd6jwSPb6aI,1,1
6866,VpHL9ELNGr4,0,0
16396,zGzRl37dFwc,0,0
11655,U3yB7j9BQHA,0,0
31230,WRDEcHT5Hf4,1,0
28184,KJfu4BhqZjg,0,0
46633,C7UHZNv6IUU,0,0
50355,okCZTfpDQHQ,0,1
50206,GRpJk1uERKA,0,0
23748,9xwVyLpUDnM,0,0
60854,KfVIRigPyws,4,0
32192,z2AxjfHJJb8,0,0
60704,lmBh-WZzjIg,1,0
53380,HTDEeGMpxw4,0,0
1286,I8dzmACq5K4,0,0
30,SkBchOx23d0,1,1
8158,TGI1Erz7uCQ,0,0
8459,-7KKpwEIaHo,0,0
2238,-T7oiPAZX3s,15,0
57002,_qnhxj42x6I,2,1
10340,m-_yImAhNj0,0,1
36631,bBDXFqljUY4,0,0
19980,ra4hcL73krA,0,0
57577,G7BtNvyDg7o,1,0
21544,m-My-VDbhLQ,0,0
3587,l4_-gD-EstI,0,0
51566,x2hi3g_kWes,6,1
10644,zXKoK1julaQ,1,0
59284,cjTDnV5fK5s,1,0
12904,zSO3i2Bf7Kw,0,0
3463,yVkWaGD0VzQ,0,0
41120,fsEPMB5Usck,0,0
4860,LlxYyoQ38Gk,0,0
35446,548tlyRRcJA,2,0
19613,hg8poQ33nlw,0,1
41725,rxau0SgBI-s,0,0
58087,I7P7WQXoay4,0,0
21312,6bepWQAqXEU,1,0
64856,SJOgTMP8cs4,0,0
60769,wBIR6lM5afA,0,0
24624,Y8m59jdli4Y,0,0
45425,0jgnmQUxpmY,0,0
55673,TmRWInRQz84,2,0
9698,Ej3JRBbOcmM,8,0
55418,_RBnHy3T31Y,0,0
12439,S8j1hNe3iuk,0,0
35130,QeQRFkl_c6s,0,0
16912,-yjrw30rOws,4,0
18964,eQbW8y5BMTo,1,0
51319,qjnCzndE5XE,2,0
48881,8bJH4PKrdYw,0,0
38837,_NsiOlzQjjQ,0,0
58087,-aCTYbuZnIU,0,0
59588,IiCrEEUTBlk,1,0
2990,D8R61nLGwk4,0,0
22529,pOin3hKX6io,0,0
17050,5MUrLgI_kqA,0,0
38649,oyLivZkz0BA,0,0
5392,uYzVxD4YreM,0,0
33512,yTId_uyI1Eg,0,0
28608,noBzLLASdlI,0,0
16574,uaRT4HJgyFI,0,0
59243,O8Rqf8fLWII,0,0
58087,vIEjY3krpyQ,0,0
59920,xfpigGTzwL8,0,5
51112,p6tqDgXQFEQ,1,0
36479,Z3XUSGy7b5k,0,0
33033,MDeLTcdEW8k,0,0
13801,cxFquTK9FN8,1,0
31003,2mI9Tpdd1lQ,0,0
57282,R4GrfBI6WvU,0,0
46633,sa4YlbRG5PU,0,1
57231,Poc_refN110,0,0
55344,9zJuB7BSQw4,0,1
50813,8acKy-0yTN0,0,0
36406,4_iQx4ikEP4,1,0
43137,ZX0m5ir_S_U,0,0
28698,ZtAdgP7KpE0,0,0
54822,ri8MPqg54xI,1,0
11652,KIv4s6nzvIA,0,0
20544,bhVH0C-6f8Q,0,0
56163,e1VdtgVnFYs,0,1
6584,-MS0Q6c6qOE,0,0
52407,XvHs5ZO-33Y,0,0
49796,BURnfFozfO4,0,0
11302,9qDSfnLT22g,0,0
48090,3QDiG54M2jo,8,0
58087,SCj_e7qLB_I,1,0
58087,zCQ7jSRmYLo,0,0
49250,tsBmr-zd9Ig,0,0
37068,VbmOlFeToIc,0,0
51326,okM3OYaBQGg,0,0
58087,SG5YP6fWBXU,0,0
13163,96MEC0FnuZI,0,0
28277,YQqt5_qlwvw,2,0
45425,Zp9i4DJmwNU,0,0
65039,ked7yAAmBvo,0,0
58795,-_5YFICk5Iw,0,0
9924,tE0KYEho-Os,0,0
2358,8KWsHTPAmXk,28,0
55933,WmbiZx4lC30,0,0
50612,zvIcqm5RoA0,0,0
58087,MZopsFcisJU,1,0
16912,Db-tPQdRRM0,0,0
39533,DDwbjWCgxVM,0,0
45289,1ww0RzmkDKY,0,0
49601,x5dtPh717Lw,0,0
25740,wF7B14g1iLQ,22,0
16912,BpGzBbxNZno,2,0
2108,42gHPHyJlRU,84,0
62678,t3vksVYHjJU,0,0
37387,CRyNRPO6XDg,0,3
46549,AiSXyvtAy7I,0,0
29168,qyACdCTwdJw,1,0
35446,7R9bScFFQSw,0,0
18769,Mm2Mo95iVtY,0,0
51343,uZERcESB5hM,0,0
55427,M8Wycnerqcw,0,0
44320,cuCw5k-Lph0,0,0
9496,wwwwQRhmrNI,0,0
54744,3pXc77CUQ34,0,0
55166,TlE3JDfPEGY,348,29
64446,BoNgDc-6J-M,0,0
7621,fFfDxUptCaw,1,0
61376,jdn0SEGKMsQ,0,0
3927,w9R-JrUHqEQ,1,0
1695,vxBk59oJO-M,0,0
30445,xje09xAMRpk,0,0
53051,vnmFUL9bqk0,2,0
56073,94B8jYXn8I8,0,0
23952,dHb7Zk2EuoY,0,1
22667,xRYTl2RX-8c,0,0
26850,oZQQhOyqeTQ,11,0
49049,vIhOqZ1fIe4,0,0
22945,Kg0s4aDfRfg,0,0
61250,qp_oCrmr4aQ,0,0
24436,qyTKOvj3esY,0,0
32532,4Or8Fl-5Cvg,0,0
36510,EzyoD19q1YQ,0,0
23117,D23LO-elSWY,0,0
3831,JUFzS7ISdgE,1,0
37436,cHSg8uYxzK8,0,0
8278,WNvz3Hf8ygs,0,0
44380,pEfpzHuUWjQ,1,0
12904,zSO3i2Bf7Kw,1,0
27364,d0XRA4YUjIY,0,0
18940,zL2wGYCINwY,0,0
2514,bftTUAIVMUQ,0,0
58087,aSOny3Zd7oY,0,0
5392,JhjMVSSfPyk,0,0
43341,9_An4a-mRBk,0,0
12617,0T31v1KYM8I,37,1
48221,pSFc9hCNq9E,0,0
35885,VnkTBIgFj0o,0,0
24162,MFh2WIIh1OQ,6,0
52533,C5VHCiuFobI,0,0
10899,RETJ9fEMBEQ,0,0
49961,jxtC68PSsw4,0,0
9581,eQSMgfPtDLc,0,0
4533,3-OiGhQwG9g,1,0
579,oEsfufSGZ-I,0,0
16572,_FLCVVgOTrs,0,0
60704,1B0li0hW4-I,1,0
41326,oiqfJ-i7UWM,0,0
19613,bD1ePFAL2sU,0,0
60392,9vo1_aFt7mM,0,0
31391,__AyQ7K3NBY,0,0
51959,_aZqeaWx5wU,0,0
15690,OVhYbmDcgL8,0,0
19854,oC-GflRB0y4,0,0
50403,5GrV4-SoAo8,1,0
5262,24KRxVvQjAo,0,0
23911,QzwZIfi3dao,0,0
961,xizMeQalFiQ,0,0
52185,k4tkrJ563b0,0,0
3226,bKuVEmWQ3xw,0,1
34112,snnLa9Hah9k,0,0
5505,jWtVhp0tzjE,0,0
53786,uyzFOcQ9hPg,0,0
38393,QPuanMiO2g4,0,0
64115,bdL_p5XzHV4,0,0
25455,CAo0dJcX7xg,0,0
55666,sh_SsUNojP4,9,0
13217,NvpYw7QJf44,1,0
35099,MTxNKlacTXI,1,0
5384,ZKLW_p8MBGM,0,0
61529,EivRj_VfMgo,0,0
35829,k71T06Jv7ac,0,0
33886,u2Rq22gchuY,0,0
54835,xrPHsJN09fo,0,0
32192,kAsQI18bFPY,0,0
26632,wn8Aeu4zVE8,1,1
60274,SyElmtT8MQw,1,0
50615,7Rh1bAX_YYg,1,0
36308,PEikGKDVsCc,0,0
61593,HmLJXH04yP8,1,0
56181,RKJIwUqDZQc,0,0
9025,h7E0gKJv480,2,0
56181,Dz56ZiHWJg8,1,0
42659,A8X1tzUCELE,0,0
35811,mFpOSiEWAcs,2,0
135,CPxEl8s5H5c,0,0
13253,2XXLvuJCgZA,1,0
56328,wG40XZay_7g,0,1
40448,fa-bkBB_6oA,2,0
58087,Obm61-w8vYA,1,0
33093,97PRDW9BaY0,4,7
40965,mZEZ35Fhvuc,0,0
54640,ugBpKfTWqF8,0,0
64077,JVz0GBy2GOY,0,0
58332,ar5RcmcOeWw,0,0
34000,a1k_Zlx7cYY,1,0
821,mkKjlW3EnoA,0,0
12610,Sp5XzKaUqaY,0,0
37637,AjLnRjx7rgM,1,0
17774,n2u81Ujc93g,0,0
32543,ygHb9LNvxyU,0,0
29347,2lvs2FzF64o,0,0
10280,tTt7YDzH054,2,0
49377,rfYp2WMdSc0,2,0
21888,m3AVC7WhWjo,0,0
20342,S64WU5lp5dY,0,0
27372,IPAFejOC-4I,0,0
29997,5Gh9f1pq_Kg,0,0
19579,Ncdo9NEfCJI,0,0
17118,coHKdhAZ9hU,0,0
45393,KKRRWQq5f5E,0,0
41957,9kFBgBbQoD8,0,0
45429,Sokn1Unyxko,0,0
16293,Dwy8Bc6d4fY,0,0
36759,wmQwE_0nxhM,0,0
31098,a-1hXKZNajA,7,2
20534,6vwNcNOTVzY,1,0
40619,06bvdFK3vVU,0,0
23041,FEo2ipzypTQ,1,0
41318,K3nc1KucxDE,2,0
23687,MVHeJdA_SvQ,0,0
57235,b8giIo901fE,0,0
50045,z3aT7JUBpuk,0,0
49427,hhYMCAZ4M5E,1,0
52832,ImBbdcv6qjU,0,0
37387,46eTX_8Cf44,0,0
31547,43JWR91sQ4k,0,0
6878,BskHfniPGpg,0,0
17453,KW97ZQTAo1I,0,0
12956,Jo0x0QDJB84,1,0
29276,_lVJ-HevCXk,0,0
29208,xkPfcsSf4iY,0,0
6388,l7bXXBjhQzg,11,1
23815,CY18RM2qh1M,0,0
33985,yWfSzVYuYPI,4,0
7832,fvKSv9d1kT8,0,0
16631,2x0gAPkUxoQ,0,0
9034,UE8cEkjGZMs,0,0
64099,78Dj3kOmALk,0,0
27647,oYvyia-5Rb0,45,0
32177,aqXW57WM9TA,0,0
10405,UIBbsxYzS4g,0,0
38836,v9_1JRSWSFg,4,0
32116,0VT0x-AIJhY,0,0
30818,1zXOcXnD8XU,1,0
53130,uOzlNZ0Xc88,0,0
31690,DhvXST1Rc3g,1,0
34313,dpALT7vHQqY,0,0
18107,ipBVXuEd3r8,0,0
48815,exoRd_obpGw,0,0
52546,ZIygMbaz-fs,2,0
56181,iXWRL4AgDZw,7,0
51967,1PIE9-N-FOc,1,0
64565,vDRKMY6W9ag,4,0
55234,xYaUP-ty7sg,0,0
32693,6VuPYrGTT_w,0,0
19613,elEvBaomRKA,0,0
39184,QJO3ROT-A4E,1,0
12439,LU5yL6wx2A0,0,0
49826,Cj0TxOLEV5U,0,0
1101,aAM92EKb3JE,0,0
31912,Xo4xGvGJKCU,3,0
1695,eNNN0mlmEN4,0,0
12711,j4VC34TWOOk,2,0
10622,ZJ5y3J8nDiM,0,0
30334,b03U6BYF9L0,0,0
37180,K3iomXaZo1s,0,0
42967,myzlEQzLpIU,0,0
49022,G-8YkCs2T20,0,0
54004,2iFmwECugv0,0,0
23536,9q5a0AOjn8E,1,0
53867,dF3B5-cFFow,1,0
4988,eQraxc7QbU8,0,0
81,KA1nlt7vcMQ,0,0
8604,gsH2qV5NEFI,1,0
31547,YeKtsDaeA1E,1,1
42106,bCdETAW4-N4,0,0
25455,vPpklliYo70,0,0
59067,YBMlriMLPlw,1,1
45346,ArljJFUX8YE,1,0
36329,QYfmG9RA_Go,2,0
54239,AO2SJ7fj9CQ,0,0
52533,UhmDaf9f0Rc,0,0
52377,FsaBFbVkJTo,0,0
45579,qobv-vK8sN4,0,0
3417,SU_XoQkVUtg,0,0
32782,e5pZF_fx5xw,1,0
39714,Us_oYhfI4ro,0,0
9049,C008wcxU1cM,0,0
10859,gHgBk2fLLHY,0,0
61271,2uYs0gJD-LE,0,0
5995,2IYdYJlEgaA,0,0
16912,oDxe7cgvd7Q,0,0
46704,4tcYLCAJjZk,0,0
30923,WEFJnYMz0Ec,0,0
24624,f-eOqJMif08,0,0
39655,FqtPlGRvSbg,0,0
44505,anQmXDPUuSQ,3,0
41388,7JeO_Q9eCrs,2,0
60501,X7Uq7t3xiVU,3,1
15780,_BTO5-Tehgc,0,0
44237,1jjDs69WWUQ,0,0
56505,Ss6aQSY-vyM,0,0
2648,IefRmm4fT5k,0,0
53751,JbRh9MFW9FU,0,0
3151,r865PQtuIgw,0,0
60357,iB7MbslJ5UQ,0,0
39916,JabjCPVrhuo,0,0
51049,phjR5xhYZbw,0,0
44721,wnW6PlJCSQY,0,0
62012,AC5znsx4nf8,0,0
10612,G9oq2LW1ZGk,0,0
37768,CshiVai4Op0,0,0
26619,NMSz-eGTM18,0,0
22240,FMGJSBtx3V4,0,0
32637,gYj2DlcdXGU,9,2
29125,TMUoW2MhTG0,0,0
2708,z5rkSKT9EQ4,0,0
10802,flJHXWwtaaM,3,0
50662,eA-1eT4ayn0,1,0
43125,Nh09LoAjwoA,0,0
4191,-g7yAXPuu6A,2,0
10153,oT6rcCuUEF0,1,0
42867,Hho6w8q_Rx0,0,0
43689,DFeFD6KZgU8,0,0
50045,vyZWojeVhyA,0,0
33294,o5uVAPz6FEA,0,0
42948,RbeMPR1CdNU,0,0
58087,Urg20Snuq8c,0,0
16254,WzH7TkLJdLo,18,7
58087,1ypsZNAN8u4,2,0
32873,B99qlgv40ek,1,0
16912,-jTP0gXya3A,0,0
39648,cUvMDQ_OgHE,1,0
6561,QyPKB0ovsXg,1,1
420,cVOcYTN_XZc,1,0
47720,RnVlzif1DoA,0,0
41973,Vsml9HntK7k,0,1
26899,uWXizMR3Mlw,1,0
29373,3PHVC79GCFo,0,0
56242,VRzx6bSB_Yw,0,0
35857,rd0e_PM-UI4,0,0
60710,o23Ea1ua_SY,22,0
12439,sSQsnlJ3Ijs,6,0
14590,aQaTgWzo-e4,0,0
51410,u0CYfgj3p3w,2,0
17652,LsilzVkB5Uo,0,0
64836,HrAEkz8Uu7E,0,0
58087,194HE-G5p28,0,0
51218,SdMVe3G5ivo,0,0
58453,gfJVoF5ko1Y,0,0
19374,SU9-zezlEhY,0,0
17731,ZE8wi_d_iLc,0,0
31547,pHKFjDfyi1o,0,0
59284,UPdm0fVzM4w,0,0
35857,uGcsIdGOuZY,0,0
16701,HjVP24VEPPo,32,0
34757,nN8yq4EvU34,0,2
50488,k8lkDSVgceQ,0,0
52832,3BdMSxLEZFg,0,0
39261,Yk0Lt_7RANU,10,0
27974,UiiXufcppWA,0,0
58087,2l2JWVyfNFM,0,0
9180,z1ZGoBCDwKw,1,0
47531,VX24-san47o,0,0
36981,OqyUVZA5AjM,0,0
4236,NWNAA98DSN8,0,0
31143,_dK2tDK9grQ,0,0
34583,J_Yfhig4hvo,0,0
34378,YXDh-1dvkNs,0,0
617,d_etsAX53Ys,1,0
31680,6THSXV5QS7Y,1,0
19856,EhR3dC-ZB6w,0,1
10644,qEw6HPaPGko,0,0
24128,gpxUopGeiiY,1,0
36759,SR6pZlTV54Y,0,0
59270,uORUG5YrS5I,0,0
19613,1PFZY5ax36E,0,0
52509,kvbJ4Z454PA,0,0
22771,tQpKb0U800I,0,0
22015,bLAEZfpCCrI,1,1
13949,bwRexelc_hI,6,0
63855,dLrHz-qA80I,0,0
35446,eUnRtjHMfyE,0,0
32325,fdMqcY7IL9g,0,0
1846,Ljj0-FlqQnc,0,0
45802,pQv8ShSAQXE,42,4
30334,YyW6VeB9fjo,0,0
55257,i8XjXzLp1Dk,0,0
19568,94lHHiBC-PE,0,0
41200,8o-fFVU25wk,0,0
57535,0qnjmQLPNuM,0,0
24278,f1I6YhEmcQM,0,0
47536,2w6ephOxnTY,0,0
12439,XZESWznlXKk,0,0
8780,93arf23XvD0,0,0
32068,V-5-1ffAe9w,0,0
34112,p027oXWTvzI,6,0
54751,92D2is-_sSA,1,0
38920,CrUTNKhbAhQ,2,0
53275,PbuhWNzRXN4,1,1
43559,ENkWNMyvFwA,0,0
58087,R7_9opLITWo,0,0
57673,E0IjEGMH7yA,0,0
11475,e9N6_Tj9u2U,0,0
62422,h60lFOLiem8,0,0
54321,Gh7Op9wmXOM,0,0
24278,AnOZhH5yoc8,0,0
59652,Y-0l2l0R_5s,0,0
18422,FKXr_MiltgA,78,11
18989,xYkSULQ2dng,1,0
61170,NrD4V5dUKhk,0,0
24612,K-8Rd9QBlJI,0,0
16945,ibYRZTsiopE,3,0
53834,nwANxKa4H-s,0,0
58086,pQvitFLU9uA,0,0
24409,TyHvyGVs42U,0,0
4565,qTXLCDGrPh8,1,0
64787,9uL0wRBVuA0,0,0
52042,6TqFSeIw8ks,2,1
24808,eMPbCPvGxEo,0,0
12964,T24XjY_qti8,0,0
9034,RSMEvP1vxs4,0,0
46827,pR5yNx8YFSE,0,0
41378,E4fPnSnBbrI,0,0
57193,yHu7lDPiQsQ,0,0
58087,7MmFBgwBlpc,0,0
9497,GSUmEhBoTjg,0,0
27273,9JawzmO0XqM,0,0
27430,cWVhh6pTZY4,0,0
13522,2Ofy8IfxC7w,58,8
9958,BosJGy9L--g,0,0
64787,8aQET9_Qf9Y,0,0
3827,U66QcHU_8nY,0,0
49768,GBVotNefYME,0,0
10733,_7hOK_ZBsBo,0,0
47722,s8XIgR5OGJc,0,0
10153,BalhiByCRTQ,0,0
53051,ugJkurPJ3cg,7,1
22267,mLGIFX5OaRE,0,0
63245,okyCbR_Pv8k,0,0
3160,5kJyEnnlHSA,0,0
56073,RPgmKo4rmxw,0,0
23989,YwNjxyFsjMY,3,2
6893,_w_jczZBOEg,0,0
25851,Gcjnau0XX1E,0,0
57366,X4Ov37sozo4,0,0
17057,VbiP-fPPHUQ,0,0
58087,Qz2IJz1YSYI,0,0
19293,WLYmLKrNSKg,0,0
40968,vhx4ZzSMBrA,0,0
44177,7q70lH57PJI,0,0
2885,XVLu6LaVXqc,0,0
64809,x7waLe1cbmY,0,0
1029,eCBKME7tqNU,0,0
31039,5cgQSTv38_c,0,0
37926,RTWN6-VfJZw,0,1
50045,pKsyY6JrbQg,0,0
62039,TXb8iOYUGx8,3,0
51128,Ukr7O1tqS8c,0,0
54744,539e0btF8ac,0,0
43361,8jXUSxq30hA,5,0
23725,CYOprHtbxgw,33,0
16912,0witdAHh4D4,0,0
37666,z_Wxgb0nB3o,0,1
233,aLdUnPwfwkw,0,0
56505,4CNTRnrK2Kg,0,0
51880,ZdhekLeKG4Q,0,0
53293,nKXa-usukMA,1,0
39648,R26czZ9ToyQ,1,0
25455,NUykdNO-YkA,0,0
28119,0sbQsMgvLU8,0,0
26747,NdBOMmSRhDc,0,0
61432,9zMITi-l10c,0,0
35726,CfOeB9YpmcY,1,0
61155,G5-1CUbaz0c,0,0
419,rJOIp2rO7BA,0,0
9524,5EybZZLZy00,0,0
34869,u0xlXSSVCVY,0,0
15753,Hwaf5dtAzwk,0,0
44320,NpMxy_ydnMM,0,0
5384,TTA5yGxIumg,0,0
27833,yi_xIBsm63I,0,0
35433,6TRUrZEB2KY,0,0
39123,uXANHuhZ2Xw,0,0
22723,A9Vu9n7YxrI,0,0
58087,QsWRXfDBYDU,0,0
61950,wd8gXCN3N1I,0,0
34112,z2EwDNEHTFk,2,0
49526,Gwx4iTRLXG8,0,0
49439,HU0SZXcNNbY,0,0
7670,0CfB-en9MlQ,1,0
13217,dEGpf2FRDJA,0,0
5237,MiKbqBbXeRU,0,0
9025,PJKULGoKQAM,0,0
2097,FLSn34AKRu8,0,0
18592,OngL0sDtBAA,0,0
36387,skZxb5sBoiU,0,0
18199,LcTJ314zliA,0,0
9490,f9lqTXSKthw,0,0
13586,PSzwD_Qudos,0,0
58087,-aCTYbuZnIU,0,0
42100,DOfWaBkEEa8,0,0
4953,AgtI284OAHQ,1,0
34471,3uoLW2VazZI,0,0
24462,8epWCPF_stA,0,0
25169,jn1u1613CMw,9,2
50387,AbPED9bisSc,0,0
62509,D6dfSmZ2r-k,0,0
46162,OWh-ibnVDFQ,0,0
16421,k3s_LNf_7aE,0,0
30290,VSk7XxDJmnk,0,0
60931,6RheT2iV-c8,1,0
