categories,channel_id,dislike_count,display_id,duration,like_count,upload_date,view_count
News & Politics,UCIVk1L1-JmpdiGuZcVjImtA,2.0,CZA-BU4S5sM,60,3.0,2019-04-11,135.0
News & Politics,UCIVk1L1-JmpdiGuZcVjImtA,0.0,qTvSXbu7_RE,73,4.0,2019-03-31,319.0
News & Politics,UCIVk1L1-JmpdiGuZcVjImtA,4.0,iX-1mDHL8R0,132,47.0,2019-03-19,3509.0
News & Politics,UCIVk1L1-JmpdiGuZcVjImtA,0.0,QxdvtimGUts,111,5.0,2019-03-13,416.0
News & Politics,UCIVk1L1-JmpdiGuZcVjImtA,0.0,sNuZk26uVLU,271,0.0,2019-02-11,42.0
News & Politics,UCIVk1L1-JmpdiGuZcVjImtA,0.0,zAcCvgzpJ3Y,135,5.0,2018-12-21,211.0
News & Politics,UCIVk1L1-JmpdiGuZcVjImtA,0.0,9Zm-j0Dv-8I,72,3.0,2018-11-06,60.0
News & Politics,UCIVk1L1-JmpdiGuZcVjImtA,0.0,DNCgit6aMW4,38,1.0,2018-11-05,67.0
News & Politics,UCIVk1L1-JmpdiGuZcVjImtA,1.0,e_r0VF84lak,46,0.0,2018-09-13,168.0
News & Politics,UCIVk1L1-JmpdiGuZcVjImtA,3.0,spuvLWNbXKM,123,5.0,2018-08-28,91.0
News & Politics,UCIVk1L1-JmpdiGuZcVjImtA,0.0,UqFmDu4o_VA,253,1.0,2018-07-23,99.0
News & Politics,UCIVk1L1-JmpdiGuZcVjImtA,0.0,zZIrNZN2BAA,245,1.0,2018-06-20,189.0
News & Politics,UCIVk1L1-JmpdiGuZcVjImtA,0.0,_Pek6IKVor8,42,3.0,2018-02-09,272.0
News & Politics,UCIVk1L1-JmpdiGuZcVjImtA,2.0,R3hzayWG98w,50,1.0,2018-01-08,61.0
News & Politics,UCIVk1L1-JmpdiGuZcVjImtA,0.0,8oK9DPZDMJQ,135,5.0,2017-11-17,665.0
News & Politics,UCIVk1L1-JmpdiGuZcVjImtA,0.0,TK9tzuWat1U,241,2.0,2017-10-23,67.0
News & Politics,UCIVk1L1-JmpdiGuZcVjImtA,1.0,lLgbZ9KZuHY,128,3.0,2017-10-02,135.0
Autos & Vehicles,UCIVcVVC1clZg2dHMoNmeXcg,4.0,HkkASTRy0P0,172,95.0,2017-01-21,6732.0
Autos & Vehicles,UCIVcVVC1clZg2dHMoNmeXcg,6.0,E9zM0qMPjDk,5,16.0,2016-01-31,1985.0
Gaming,UCIVaqSOrVjJg_YOAKaTp25w,0.0,Pb3sW2jI1tU,1749,39.0,2016-02-08,1795.0
Gaming,UCIVaqSOrVjJg_YOAKaTp25w,0.0,aHQH0l6STBA,1248,3.0,2014-08-28,36.0
Music,UCIVWAuXUiiG9kOs807NtaxA,14.0,baUMgkgZcFM,284,222.0,2016-06-21,22262.0
People & Blogs,UCIVSdtXb4pR57BDqKKNqsTg,1.0,SWz2f1qDqWE,689,0.0,2019-05-21,15.0
People & Blogs,UCIVSdtXb4pR57BDqKKNqsTg,0.0,krlipfYRjo4,193,2.0,2019-03-03,54.0
People & Blogs,UCIVSdtXb4pR57BDqKKNqsTg,0.0,iz6Ve5JWSWw,37,1.0,2019-02-26,34.0
People & Blogs,UCIVSdtXb4pR57BDqKKNqsTg,0.0,OjFYGGGYbi8,253,13.0,2019-02-10,346.0
People & Blogs,UCIVSdtXb4pR57BDqKKNqsTg,0.0,4zD13zYQucE,634,9.0,2019-02-05,103.0
People & Blogs,UCIVSdtXb4pR57BDqKKNqsTg,0.0,-VwgkhD3w80,832,0.0,2018-10-31,13.0
People & Blogs,UCIVSdtXb4pR57BDqKKNqsTg,0.0,ipkrxqJnx8c,168,14.0,2018-09-12,384.0
People & Blogs,UCIVSdtXb4pR57BDqKKNqsTg,0.0,FFEC9rJw_8w,195,2.0,2018-09-06,31.0
People & Blogs,UCIVSdtXb4pR57BDqKKNqsTg,0.0,OOxQ-MO9Vn0,60,6.0,2018-07-06,110.0
People & Blogs,UCIVSdtXb4pR57BDqKKNqsTg,0.0,ff9WVtGBJYU,2664,6.0,2018-02-25,136.0
People & Blogs,UCIVSdtXb4pR57BDqKKNqsTg,0.0,lfZ-5eJ73mg,1677,2.0,2017-05-03,40.0
Music,UCIVROfF-b3Wjpk-G1-_ulFw,0.0,XNOdaaXgY-o,42,31.0,2010-07-06,3143.0
Howto & Style,UCIVM3-CW8t3DWDAfm88P27Q,,nDxT7QILPv8,358,,2012-05-17,16848.0
Entertainment,UCIVDrEz2ixiBWOHrLV5IjEg,48.0,cW4BwQfsnW4,773,2488.0,2019-06-18,63433.0
Entertainment,UCIVDrEz2ixiBWOHrLV5IjEg,41.0,6CgrvA02QaA,562,1933.0,2017-09-27,68850.0
Entertainment,UCIVDrEz2ixiBWOHrLV5IjEg,1.0,W19gKzc8lng,272,60.0,2017-07-28,778.0
People & Blogs,UCIV2qtwmgaAr7zLICGAUc8g,0.0,mrmah9Untls,173,49.0,2018-06-04,454.0
Gaming,UCIV-ghFaKBAPlEoheUmFnrg,1.0,5Al4EFgg6RI,210,3.0,2010-10-10,93.0
Education,UCIUtwq6jMFYQj2ASOj95TGw,0.0,k26JwCkojHg,333,3.0,2017-04-21,77.0
Film & Animation,UCIUotFNDwdvQ-CUdChPvJcQ,0.0,nNrb_7JPOnI,181,2.0,2015-07-10,1086.0
Music,UCIU_JdoJWLjR7NmJhNkK1lw,582.0,u8ymzuwrS6M,207,27069.0,2017-07-21,1993581.0
Music,UCIUF0haIf3AMGyooJiXYovA,2.0,r-LqpDRdg2k,301,18.0,2019-04-01,549.0
Gaming,UCIUD-DNkjfibcClRJVkH_7g,6.0,XO5NPKDyxKI,628,327.0,2018-12-30,36228.0
Education,UCIUB2qLdKSWYmpANz8WCnCA,3.0,yRBG-B6bVc4,51,31.0,2012-07-27,7155.0
Entertainment,UCITtis6-2E91zer7IRZghCw,1.0,NUuMm96nMpo,25,50.0,2014-07-21,8913.0
Entertainment,UCITtis6-2E91zer7IRZghCw,46.0,KhgWMAvDvIg,110,131.0,2013-04-28,96425.0
Comedy,UCITqR49EAUY8i1vZtXTwe-A,928.0,KTJnbeXEEE4,625,302836.0,2018-01-30,4191107.0
Gaming,UCITfXoWafe7lNw7yn23EOKQ,0.0,rflyAd0CjVE,6097,26.0,2017-06-22,60.0
Gaming,UCITfXoWafe7lNw7yn23EOKQ,0.0,yTjmBi1NY9k,10671,32.0,2017-05-16,132.0
People & Blogs,UCITMs6XgJVhSxUXNArIA2Kw,17.0,e-e1PYR4bl8,82,897.0,2018-11-14,10487.0
People & Blogs,UCITEptXR36yPgzsfvCO8A-w,1.0,NN_ZAhdpG34,153,53.0,2007-07-07,50025.0
Music,UCITEHJe23c3z1zKu-vy3Buw,1.0,RpoJiOrB6vQ,263,17.0,2012-08-27,2146.0
Film & Animation,UCIT86En6WvrzDDowhZeliqQ,23.0,pzwrJuZmIWU,52,2639.0,2019-08-05,36222.0
Howto & Style,UCIT49RXMC_fc2lPG0QTkbeA,0.0,eKvqZZ_c-6c,16,2.0,2016-10-07,2062.0
Sports,UCISyUZwM0_7pZIVakpqDqQg,2.0,rDVWWMuAydQ,1855,0.0,2019-02-25,193.0
Gaming,UCISq9SLKhHO2Evah0KWkP5A,838.0,jYmmlP9lBnk,1458,7572.0,2017-03-11,939119.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,0.0,7BqUFzSrPGM,686,2.0,2016-03-10,166.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,2.0,kE0fOodEzEk,618,34.0,2019-05-03,2515.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,0.0,5iGFk-2z2Nw,597,4.0,2018-01-02,367.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,0.0,XRRssVf49lk,1657,1.0,2012-07-10,169.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,0.0,OBtuRGr3hVU,60,9.0,2018-05-12,3616.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,24.0,aZhXYCL9oQk,1593,489.0,2019-06-03,19622.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,0.0,PTppk7qYZbI,1718,0.0,2015-03-25,125.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,1.0,9_t0IwN7Zqk,1815,3.0,2015-03-19,1665.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,104.0,KTzLN3LxRKI,1584,3105.0,2019-07-12,143955.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,2.0,IKPZvLQXLg8,1441,153.0,2019-02-10,6849.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,2.0,J_-rQ8SmYd8,1579,45.0,2017-11-13,3235.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,1.0,OC6qgzH_xNw,1543,2.0,2015-12-13,261.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,0.0,d4onh730KfE,447,0.0,2014-07-08,80.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,0.0,ayTBF1-FpsU,9,18.0,2019-01-04,1414.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,11.0,UkuifeTwaic,1751,250.0,2018-07-17,15929.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,0.0,oqS7Sj4n1BQ,1617,8.0,2017-05-30,1060.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,5.0,Jap6czGKOeg,1552,15.0,2017-04-29,1894.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,23.0,kw3LkotJ8nY,1720,524.0,2019-03-16,38307.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,0.0,tvUoI4K1DwM,1561,1.0,2016-04-28,180.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,1.0,t-BFh4UmLBU,10,18.0,2018-08-09,1199.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,0.0,Zy80EaxFlWw,1705,1.0,2015-02-22,273.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,1.0,gDD1W9__V0s,9,0.0,2018-06-15,340.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,0.0,9zNeS5Qa_rk,1668,0.0,2015-05-23,155.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,2.0,bXysTeLBFCk,1369,94.0,2018-12-15,4829.0
News & Politics,UCISgnSNwqQ2i8lhCun3KtQg,3.0,rBiyK2eytEY,213,17.0,2018-11-29,1083.0
Entertainment,UCISffr1famEwiYFnwcLXZqg,0.0,Xdm8ZfAWODU,200,3.0,2011-05-06,180.0
Sports,UCISUX-jtA04ktQiknXYZwCw,33.0,R-_oJB94-fg,261,332.0,2019-05-30,6175.0
Gaming,UCISPcad-6svNxgViVr_syvA,3.0,5KUztg9fxmM,1194,673.0,2018-06-09,22719.0
Gaming,UCISPcad-6svNxgViVr_syvA,4.0,QuzsOKdI47c,1275,253.0,2017-11-13,8499.0
Gaming,UCISPcad-6svNxgViVr_syvA,2.0,vV4WaenhGV4,1246,262.0,2017-05-22,14232.0
Gaming,UCISPcad-6svNxgViVr_syvA,7.0,73-fC8BL5fk,24195,305.0,2017-03-11,27104.0
Gaming,UCISPcad-6svNxgViVr_syvA,9.0,CiGhoDP7CJA,1503,608.0,2016-08-07,20364.0
Gaming,UCISPcad-6svNxgViVr_syvA,0.0,KOKcvjFhaho,1339,444.0,2015-07-09,19016.0
Gaming,UCISPcad-6svNxgViVr_syvA,0.0,AesHkRP194o,1082,165.0,2013-10-31,5073.0
Gaming,UCISPcad-6svNxgViVr_syvA,0.0,H3vrTuHhSUw,1199,293.0,2013-08-25,12023.0
Gaming,UCIS4oO_HUGtNDmUETH5vSCQ,14.0,iHh5J2aP55c,4106,116.0,2019-05-15,10817.0
Autos & Vehicles,UCIRgR4iANHI2taJdz8hjwLw,1.0,2H3hwrOsVCQ,63,65.0,2011-12-08,2523.0
Autos & Vehicles,UCIRgR4iANHI2taJdz8hjwLw,2.0,Zr2fG78Hah0,114,34.0,2011-05-24,3458.0
People & Blogs,UCIRQS38-dGmWJ0_2WJX8FdQ,0.0,MdK88ZFyLqk,1913,0.0,2019-02-08,12.0
Sports,UCIRIbjrEHserQZ6O1Jd9wrg,3.0,kk2ehPxMzFI,252,239.0,2017-04-25,26755.0
Sports,UCIRIbjrEHserQZ6O1Jd9wrg,0.0,Fg1FHKCXp7Y,160,31.0,2015-06-11,5806.0
Sports,UCIRIbjrEHserQZ6O1Jd9wrg,21.0,nrd2pOIIJqo,187,198.0,2018-06-04,13900.0
Gaming,UCIRHO1td3xQVu2R1istvrog,18.0,0sp3zQTpanw,239,1275.0,2019-01-01,30018.0
Gaming,UCIRHO1td3xQVu2R1istvrog,12.0,aNz3Ky8mf4Y,110,167.0,2019-05-26,2688.0
People & Blogs,UCIR5QZdcEZgpeCCXIiCxRYg,87.0,vWvElCLgU2U,463,3655.0,2018-11-01,53559.0
People & Blogs,UCIR5QZdcEZgpeCCXIiCxRYg,25.0,GWG0jHuzimI,346,448.0,2016-06-11,12175.0
Entertainment,UCIR4L71pMu0fqO1YhnjgTDg,2.0,FASykCBkHfY,77,34.0,2019-07-17,597.0
Entertainment,UCIR4L71pMu0fqO1YhnjgTDg,2.0,jmkiQC_Jf_Y,1311,124.0,2018-12-16,2928.0
Entertainment,UCIQvBxVcW4p93fy1YzsXDPA,17.0,juh9VSgKKNU,67,1788.0,2019-05-27,33122.0
Entertainment,UCIQfaNRoFyBV5gXFHGwNskQ,0.0,kytEvr13qYs,269,4.0,2017-04-03,276.0
Music,UCIQeXASFCn1Lbq1G561AgQQ,0.0,BLXSfxblhzU,1844,1.0,2015-07-17,249.0
Music,UCIQMdKTB6jm8lXTfmyiu62g,2.0,vndp83UxDHI,14451,13.0,2016-06-17,1221.0
Howto & Style,UCIPlVS323RKuNu38xDklylA,0.0,RniE3kikO1g,301,33.0,2016-01-02,593.0
Entertainment,UCIPVcXIDBJIZOGkHuni2-hg,0.0,nSXM-gPS_98,114,7.0,2013-05-22,361.0
Entertainment,UCIPVcXIDBJIZOGkHuni2-hg,3.0,ZRCKoVvwnkY,68,14.0,2012-07-16,3826.0
Entertainment,UCIPVcXIDBJIZOGkHuni2-hg,1.0,TmXtTjnfJoY,204,13.0,2012-05-29,1821.0
Gaming,UCIPVJoHb_A5S3kcv3TJlyEg,40.0,0S8FHVKOoC0,45,411.0,2011-10-28,39044.0
Howto & Style,UCIPV-yxnFjH6Phx0gc8Wp1Q,2.0,QB1ICuybkC0,607,58.0,2018-07-17,2001.0
Music,UCIPTnwZu5h_Q7j4NfFNt6iQ,0.0,XZD3JBZNuDc,53,1.0,2018-05-20,100.0
Music,UCIPTnwZu5h_Q7j4NfFNt6iQ,0.0,s5EVHSDCAgk,232,7.0,2012-09-30,187.0
Music,UCIPQGhLBthLiyK4Y2zW79Vg,0.0,ZDmPTpLwtiE,474,1.0,2012-11-04,13.0
Music,UCIPQGhLBthLiyK4Y2zW79Vg,0.0,BgulK5-Vqbc,340,0.0,2012-10-15,10.0
Gaming,UCIPFjJ68TinsXXCInWDWnlw,1.0,NJiimxZek94,21,9.0,2014-11-12,67.0
Education,UCIPCNfifefDpTo9RqOgaKhg,0.0,kUtfbfFjDJE,104,2.0,2016-09-15,253.0
Film & Animation,UCIPAMGRxYAx_CuSZtLlakKQ,4.0,z0px73A_vDE,961,197.0,2019-07-12,2188.0
Sports,UCIP8Ir05Ij6HP59X7XdXXbQ,139.0,LdH2alatRCs,596,2806.0,2019-01-14,229184.0
Sports,UCIP8Ir05Ij6HP59X7XdXXbQ,10.0,jNnf3I5zP3o,567,372.0,2018-11-28,22716.0
Sports,UCIP8Ir05Ij6HP59X7XdXXbQ,2.0,Ql7F0WbTEFg,492,27.0,2018-11-04,1522.0
People & Blogs,UCIP8Ir05Ij6HP59X7XdXXbQ,0.0,RV7PrDEu_uc,155,12.0,2018-08-14,662.0
People & Blogs,UCIOwBK8cy2MxyOwCrtmBNxg,2.0,CmYE4NEVx1U,130,9.0,2015-08-30,10015.0
Gaming,UCIOrUVVyfoWnmcwG6IwCULQ,30.0,jxe5kr2rgRM,8862,553.0,2018-01-12,23550.0
Music,UCIOcPxMwytfvKeq8M9lj80w,1.0,2mYI4207s_E,134,15.0,2018-10-30,1118.0
Music,UCIOcPxMwytfvKeq8M9lj80w,0.0,12j7WhELPmo,296,5.0,2018-05-22,261.0
Music,UCIOcPxMwytfvKeq8M9lj80w,0.0,AV5FqKf50ME,352,4.0,2016-01-30,635.0
Music,UCIOcPxMwytfvKeq8M9lj80w,0.0,zABXlc9DC4I,179,2.0,2015-12-23,218.0
Music,UCIOcPxMwytfvKeq8M9lj80w,0.0,r5h2xrBuKos,383,1.0,2015-06-08,88.0
Music,UCIOcPxMwytfvKeq8M9lj80w,0.0,vmN4IQTkt7w,363,5.0,2015-03-26,233.0
People & Blogs,UCIOSJkjDeeUKmtuMhLcMT3w,2137.0,_FRI6nvbIt8,119,19771.0,2018-07-26,3762773.0
Comedy,UCIOHIBdrQ-PUQeptX61_uKQ,3.0,QkdbRz-rPXg,989,294.0,2018-02-22,3964.0
Music,UCIOEiCUe61w47MzBfMHlziQ,2.0,GNaZLsIILKU,109,4.0,2012-01-31,888.0
Autos & Vehicles,UCIO3WzVUHOEkJSvy14LtT1w,3.0,sLbhHslNR2U,98,226.0,2018-02-19,5791.0
Music,UCIO03eQODgI5gqdwfgA1mwA,1.0,-PfJ9HKxrQ4,527,49.0,2018-06-16,2709.0
Music,UCIO03eQODgI5gqdwfgA1mwA,0.0,VuOgIXAbYNo,187,9.0,2015-07-18,1025.0
Music,UCIO03eQODgI5gqdwfgA1mwA,1.0,LLx9S3zbGno,220,42.0,2009-04-29,22310.0
Howto & Style,UCINwYz1DCIP5AYGB-sRpgWQ,49.0,vm4Fjxjg9J4,1257,508.0,2018-04-29,14993.0
People & Blogs,UCINloqVbu5kyYzBScAUJV_A,3.0,zMD2R6jf5Fs,1660,119.0,2018-12-04,4279.0
Pets & Animals,UCINb0wqPz-A0dV9nARjJlOQ,51.0,SY2TsryE3bQ,265,6009.0,2018-04-24,298544.0
Pets & Animals,UCINb0wqPz-A0dV9nARjJlOQ,38.0,K1x6_t0-B-I,132,272.0,2017-02-24,39606.0
News & Politics,UCINTtL1KsJjI7ipZux0MLtg,0.0,ACVZOJro72w,99,4.0,2019-04-11,368.0
News & Politics,UCINTtL1KsJjI7ipZux0MLtg,0.0,IaSGGGe9eLc,279,0.0,2019-03-20,30.0
News & Politics,UCINTtL1KsJjI7ipZux0MLtg,0.0,FBHhRqiaxdE,196,1.0,2019-01-15,69.0
News & Politics,UCINTtL1KsJjI7ipZux0MLtg,0.0,f5aKYsIEMc4,111,0.0,2018-12-17,17.0
Travel & Events,UCINTtL1KsJjI7ipZux0MLtg,1.0,Aev21a_5QPw,1730,0.0,2018-11-29,21.0
News & Politics,UCINTtL1KsJjI7ipZux0MLtg,0.0,Ibd8Vj-N2pY,842,3.0,2018-11-09,108.0
News & Politics,UCINTtL1KsJjI7ipZux0MLtg,0.0,fap4jrKOcNA,1676,0.0,2019-08-27,18.0
News & Politics,UCINTtL1KsJjI7ipZux0MLtg,1.0,JQ6-E4NE1lo,938,7.0,2019-08-20,1145.0
News & Politics,UCINTtL1KsJjI7ipZux0MLtg,0.0,p0ylpHoUTvc,213,5.0,2019-06-29,320.0
People & Blogs,UCINTtL1KsJjI7ipZux0MLtg,1.0,md0DPc0MXYY,146,2.0,2018-10-16,124.0
Gaming,UCINTLkhPZ37GsYF8vtrmiFw,3.0,VV9sBou1xZY,231,17.0,2016-12-17,692.0
Autos & Vehicles,UCIMzhx509wEXMuGkTK-kD9Q,5.0,zbqe6X38iXI,376,173.0,2014-08-29,24000.0
Science & Technology,UCIMsz6Uxv6CZBZPxFGyZrOg,2.0,JnfGFYvV_rc,368,139.0,2019-03-18,3880.0
Science & Technology,UCIMsz6Uxv6CZBZPxFGyZrOg,0.0,gYPD6SNq8qg,391,36.0,2018-09-28,1140.0
Science & Technology,UCIMsz6Uxv6CZBZPxFGyZrOg,66.0,zGub37DN4zU,3605,1017.0,2018-09-02,66378.0
Music,UCIMsz6Uxv6CZBZPxFGyZrOg,0.0,FfA0Uo2-T5s,3592,17.0,2018-03-07,456.0
Education,UCIMSLC6IqofU2R6kK1K2hiw,2.0,TRmHwnT1Fpo,1079,104.0,2019-01-28,1618.0
Music,UCIMNKEYR3pO9Sck0ToWLmHA,0.0,-mA7Rn0Ny2g,4946,9.0,2019-05-27,517.0
Music,UCIMNKEYR3pO9Sck0ToWLmHA,2.0,amw61dpU6nA,313,7.0,2019-04-29,362.0
Entertainment,UCIM4o27EY_Ubg1tenIrIxsw,5.0,X-w1qv01XlY,685,630.0,2018-12-10,6854.0
Howto & Style,UCIM2tZTrjHYfttei4HwxzZQ,0.0,_GFcTt20Ln0,508,48.0,2017-02-26,472.0
Gaming,UCILwgMbCebOqPR_6H_1m8vA,19.0,treDOhS5_5I,709,249.0,2019-02-25,20885.0
Entertainment,UCILp-pUGklqeDTm9yEmsm5g,0.0,fMGWP5RkKb8,16,225.0,2017-12-31,17495.0
Gaming,UCILl5sj9FpwEDlFCNdUTzdg,64.0,k7YgxbOSi1s,58,512.0,2017-05-26,191393.0
Education,UCILjImF6-kFsrhBbgep6udg,0.0,gwyF7jwfaNI,208,3.0,2018-08-21,480.0
Education,UCILjImF6-kFsrhBbgep6udg,0.0,MtUn-GCQvNw,602,2.0,2017-02-22,23.0
Music,UCILcsnquOtUM1LSlAxPwMlQ,817.0,i95Rr-173Z0,388,14266.0,2018-09-13,1390650.0
Gaming,UCILOhgtMVhLUN0CuReVH8Bg,2.0,Gw1bKrAFx3Y,158,29.0,2019-04-05,801.0
Gaming,UCILOhgtMVhLUN0CuReVH8Bg,0.0,w-oRgB5NY0c,541,4.0,2017-07-23,35.0
Gaming,UCIL1nBOR76tDt-YHCwHmF6A,4.0,HTiu5JZ4bOQ,181,40.0,2016-08-17,443.0
Gaming,UCIL-JFLvovsFao3vrsXGzag,45.0,8R-XyXg_8s0,186,1508.0,2015-08-02,106633.0
Gaming,UCIL-JFLvovsFao3vrsXGzag,30.0,ZOdRpOa3pb4,182,252.0,2013-10-22,18525.0
Entertainment,UCIKtDOSvV1sjfM5-gto9Dww,169.0,zbJUdk2JUg0,980,2235.0,2016-06-12,264039.0
Entertainment,UCIKtDOSvV1sjfM5-gto9Dww,11.0,uH0O40iqVi4,1553,309.0,2015-08-13,15418.0
Entertainment,UCIKlsX1qfGqKPt4KAW-JOZg,63.0,dZH6pc25Cbw,164,6432.0,2019-02-06,100621.0
Gaming,UCIKlNynwbTJVNH2M8i9yGhw,0.0,0LjinAIFIBs,2634,14.0,2018-07-23,404.0
People & Blogs,UCIKhF8a4vevpo28vN6zz-rg,1.0,G2T1X6nntl4,33,103.0,2018-04-12,2084.0
Entertainment,UCIKgl9izJ900UFQutnxxMZw,0.0,ejZnVwOpdZM,139,23.0,2016-07-04,1300.0
Science & Technology,UCIKg83HEdGFEz4sKTQRnjBg,10.0,3E2qI-brc1s,163,97.0,2019-01-03,3174.0
Sports,UCIKg0Ev6Vq2M7hU7bL_jHFQ,3.0,SVSC9bkkzzE,1096,75.0,2019-01-30,7682.0
Sports,UCIKg0Ev6Vq2M7hU7bL_jHFQ,1.0,ybeNyA-rR2E,7833,10.0,2018-11-24,1957.0
Sports,UCIKg0Ev6Vq2M7hU7bL_jHFQ,2.0,ChBwQbO_ZOQ,27724,6.0,2018-08-10,1103.0
Sports,UCIKg0Ev6Vq2M7hU7bL_jHFQ,0.0,lm_NdRXlJNA,28776,6.0,2018-08-03,1089.0
Sports,UCIKg0Ev6Vq2M7hU7bL_jHFQ,1.0,8mBuaUMCINc,55,13.0,2018-03-06,3229.0
Sports,UCIKg0Ev6Vq2M7hU7bL_jHFQ,1.0,Ay6nrydM65I,167,7.0,2018-02-12,785.0
Sports,UCIKg0Ev6Vq2M7hU7bL_jHFQ,8.0,-lCy76R39MQ,89,103.0,2017-07-22,46561.0
People & Blogs,UCIKg0Ev6Vq2M7hU7bL_jHFQ,0.0,-RFF9iAq8Nc,1351,1.0,2014-05-05,726.0
Howto & Style,UCIKfPrCtFdCQTKGVqRElnLA,3.0,-k2GVZ06yEw,430,44.0,2019-05-09,683.0
Howto & Style,UCIKfPrCtFdCQTKGVqRElnLA,0.0,PWy6DMGG6xI,419,33.0,2015-03-10,3715.0
Entertainment,UCIKHCWCSKXtDFpZ_9zaR7uA,15.0,QgHO6Ay0vfw,146,492.0,2016-08-27,51050.0
Music,UCIKF1msqN7lW9gplsifOPkQ,51.0,uaQ8i-4vhYU,185,1877.0,2019-03-07,363239.0
News & Politics,UCIKAZwaFnH_QX1ddYDQf-lg,14.0,W3RV9-N-HTo,7259,123.0,2018-07-03,5093.0
People & Blogs,UCIJvvmQY2CXEZsYEvrFrqng,19.0,g0deAp8Kut4,206,48.0,2015-05-03,103359.0
People & Blogs,UCIJnHb6meZoOjKF68h35QgQ,16.0,DWQJuhyHwJs,137,2117.0,2017-01-28,54721.0
People & Blogs,UCIJnHb6meZoOjKF68h35QgQ,13.0,DexqTZVG4JM,274,1871.0,2017-01-16,52592.0
People & Blogs,UCIJnHb6meZoOjKF68h35QgQ,13.0,npUi630n3ic,149,1890.0,2016-12-28,58908.0
People & Blogs,UCIJnHb6meZoOjKF68h35QgQ,10.0,SCSHYJe_3mM,208,1572.0,2016-12-04,33417.0
Autos & Vehicles,UCIJ_l9TjwwVNO-S6QW0OXvg,1.0,EKj1UYGugpM,134,60.0,2012-11-12,1572.0
Entertainment,UCIJT2QLQbTkekm9ImQIxDFA,390.0,njfQoQwkSF8,1603,3483.0,2017-06-01,1052114.0
Film & Animation,UCIJPXpI0-frt3aN3j3BoKiQ,0.0,UJishMtQ3ZI,39,48.0,2012-11-29,2081.0
Gaming,UCIJEJOOTi7b7Hj0VH8O96KA,0.0,zUsoyTpkRjE,1214,19.0,2014-10-23,256.0
Gaming,UCIJEJOOTi7b7Hj0VH8O96KA,3.0,_FHYnLBpr-U,1545,104.0,2017-04-11,1824.0
Sports,UCIJ8yiBEYi7OSDtJmTZnUZQ,0.0,D4wV4ZhanL8,330,21.0,2017-09-23,2747.0
Sports,UCIJ8yiBEYi7OSDtJmTZnUZQ,1.0,_h0ZxEMdJfc,33,13.0,2016-11-23,4899.0
Sports,UCIJ8yiBEYi7OSDtJmTZnUZQ,2.0,_YI8m4qGyTI,1503,29.0,2016-08-29,8656.0
Sports,UCIJ8yiBEYi7OSDtJmTZnUZQ,0.0,eRB53V36pN8,475,3.0,2015-10-12,1315.0
Sports,UCIJ8yiBEYi7OSDtJmTZnUZQ,0.0,1tgU0X3s4SQ,112,1.0,2013-02-19,346.0
Sports,UCIJ8yiBEYi7OSDtJmTZnUZQ,0.0,DaArNimznhM,14,4.0,2019-04-27,196.0
Sports,UCIJ8yiBEYi7OSDtJmTZnUZQ,0.0,M57_EVzTQgg,137,1.0,2019-03-06,47.0
Sports,UCIJ8yiBEYi7OSDtJmTZnUZQ,0.0,E2HRCxo5hlg,72,1.0,2018-05-23,40.0
Sports,UCIJ8yiBEYi7OSDtJmTZnUZQ,0.0,C6I0sceN0g4,355,3.0,2018-01-15,198.0
Gaming,UCIJ3OeTlaN7vkq8J0rlbKyA,47.0,ASoBJVrldYY,3588,3177.0,2019-01-21,70319.0
Gaming,UCIJ3OeTlaN7vkq8J0rlbKyA,27.0,sDSLdgrU1P0,8573,592.0,2018-08-15,10499.0
Music,UCIJ0x4nL4uojXpMuM0fYs0Q,12.0,OVQ1qf0oJvs,434,1034.0,2017-08-26,21018.0
